Kjedenavn;1_Kategori_nr;1_Kategori_navn;2_Hovedvaregruppe_nr;2_Hovedvaregruppe_navn;3_Undervaregruppe_nr;3_Undervaregruppe_navn;4_Varegruppe_nr;4_Varegruppe_navn;Hovedvaregruppenr_UNSPSC;Hovedvaregruppenavn_UNSPSC;Undervaregruppe_1_nr_UNSPSC;Undervaregruppe_1_navn_UNSPSC;Undervaregruppe_2_nr_UNSPSC;Undervaregruppe_2_navn_UNSPSC;Undervaregruppe_3_nr_UNSPSC;Undervaregruppe_3_navn_UNSPSC;NG Sortimentskode;EAN D-Pakn;EAN F-Pakn;Varenummer;Nytt Varenummer;Varenavn;Antall;Pakn.type;Mengde;Måleenhet;Nettovekt;Pris pakn.type;Pris bestill.enh;Pris måleenhet;Anbrekk;Antall i anbrekk;OrdreBetingelser;Holdbarhet;Temperaturkrav;Maksimumstemperatur;Minimumstemperatur;Vektvare;Leverandørnavn;MVA;Energi kilojoule;Energi kcal;Protein;Karbohydrat;Fett;Sukker;Mettede fettsyrer;Kostfiber;Natrium;Flerumettede fettsyrer;Jern;Kalium;Egg;Fisk;Gluten;Melk;Nøtter;Peanøtter;Selleri;Sennep;Sesam;Skalldyr;Soya;Sulfitt;Bløtdyr;Lupiner;Svanen;Blomsten;FSC;MSC;Ø-merket (Debio);EU sitt økologimerke;Krav;Fairtrade;TCO;Energy Star;Nøkkelhullet;Nyt Norge;Genmodifisert;Økologisk;Allergitestet;Varebilde_url;Miljøbilde_url;HMS-datablad_url;Varedeklarasjon;Vare_beskrivelse
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5004;BAGUETTER, DYPFRYST;1440;GROVE BAGUETTER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;7315060146913;7315060146913;5226899;;BAGUETTE GROV 135G LANTMÄNNEN;1;krt;0,135;kg;6,75;329,12;329,12;48,76;;;N;50;Frysevare;-18;-23;N;LANTMÄNNEN UNIBAKE;15;1019;240;11;37;3,7;1,3;0,7;7,3;;;;;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7315060146913/as/large.jpg;https://bilder.ngdata.no/7315060146913/campaign/large.jpg;;HVETEMEL 38%, vann, FULLKORNSHVETEMEL 9,2%, HVETEKLI 4,8%, HAVREFLAK 4,7%, HVETEGLUTEN, emulgator (E472e (raps), E322(solsikke)), salt, rapsolje, maltet BYGGMEL, linfrø, druesukker, stabilisator (E412), hirsefrø, gjær, melbehandlingsmiddel (E300), surdeigspulver av HVETE.;Grov baguette med fullkornsmel av hvete, hvetekli og havreflak. Saftig, grov og god til all slags påsmurt.
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5007;RUNDSTYKKER, DYPFRYST;1442;FINE RUNDSTYKKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181908;Fryste brøddeig;2;5410683065046;5410683065046;233452;;CIABATTA DAUPHINE 120G;1;krt;0,12;kg;6;598,42;598,42;99,74;;;J;50;Frysevare;-18;-23;N;MAREXIM AS;15;1048;247;7,8;49;1,5;1,6;0,3;2,2;;;;;Fri for;Fri for;Ja inneholder;Kan inneholde spor av;Kan inneholde spor av;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/5410683065046/as/large.jpg;https://bilder.ngdata.no/5410683065046/campaign/large.jpg;;Hvetemel, vann, salt, gjær, surdeig av hvete og rug, dekstrose (mais), olivenolje.;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5007;RUNDSTYKKER, DYPFRYST;1443;GROVE RUNDSTYKKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181908;Fryste brøddeig;2;7051450051213;7051450051213;851923;;RUNDSTYKKER GROVE LETTST 50X55G;1;esk;0,055;kg;2,75;234,02;234,02;85,1;;;J;50;Frysevare;-18;-23;N;NÆRBAKST HANDEL AS;15;1220;290;8,4;48;5,3;0;1,6;6,5;;;;;Kan inneholde spor av;Fri for;Ja inneholder;Kan inneholde spor av;Kan inneholde spor av;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7051450051213/as/large.jpg;https://bilder.ngdata.no/7051450051213/campaign/large.jpg;;Hvetemel, vann, sammalt hvete, sammalt rug, gjær, sukker, salt, vegetabilsk olje(raps, fullherdet raps), emulgator (E471, E472e), melbehandlingsmiddel (E300), enzymer(alfa-amylase), røstet maltet hvetemel;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5010;HVETEBAKST O.L., DYPFRYST;1444;BOLLER O.L., DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;2;7310500037516;7310500037516;826131;;KANELBOLLER 35G;1;esk;60;stk;2,1;215,14;215,14;3,59;;;J;50;Frysevare;-18;-23;N;FINDUS NORGE STORHUSHOLDNING;15;1551;368;6;60;11;24;2;2,7;;;;;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7310500037516/as/large.jpg;https://bilder.ngdata.no/7310500037516/campaign/large.jpg;;HVETEMEL, sukker, vann, rapsolje, brun farin, gjær, kanel, kokosolje, fullherdet rapsolje, salt, maltmel av HVETE, naturlig aroma, melbehandlingsmiddel (askorbinsyre).;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;7312930000313;7312930000214;108480;;MANDELKAKE 900G ALMONDY;6;esk;0,9;kg;0,9;148,33;889,98;164,81;*;1;N;50;Frysevare;-18;-23;N;BAXT AS;15;1728;413;13;33;26;27;9,8;2,2;;;;;Ja inneholder;Fri for;Fri for;Ja inneholder;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7312930000214/as/large.jpg;https://bilder.ngdata.no/7312930000214/campaign/large.jpg;;Eggehvite, sukker, fløte, eggeplomme, vegetabilsk fett (palme, shea), mandel (9,5%), kjernemelkspulver, solsikkekjerner, aprikoskjerner, invertsukkersiurp, farinsukker, salt;Rund mandelkake med mandelbunn, to lag smørkrem, toppet med ristede mandelflak, tines og serveres. Glutenfri
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;2;4010469192075;4010469092078;460220;;EPLEKAKE M/STRØ OPPDELT;4;pk;4;kg;2;194,36;777,44;48,59;*;1;J;50;Frysevare;-18;-23;N;MAREXIM AS;15;970;231;2,3;36,3;8,1;18,8;3,8;1,7;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Kan inneholde spor av;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/4010469092078/as/large.jpg;https://bilder.ngdata.no/4010469092078/campaign/large.jpg;;epler (54%), hvetemel, sukker, palmefett, vann, rapsolje, modifisert stivelse (potet, E1414), rosins, potetstivelse, egg, søtt mysepulver (MELK), invertsukkersirup, hevemidler (E450, E500), syre (E330), naturlig romsmak, kanel, bordsalt, emulgator (E471), naturlige smakstilsetninger, bomullsfrøolje, surhetsregulator (E300);
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;4004311041611;4004311141618;736629;;FYRSTEKAKE;3;pk;1,9;kg;1,9;253,6;760,8;133,47;;;J;50;Frysevare;-18;-23;N;MAREXIM AS;15;1911;457;7,8;49,6;24,7;32,6;5,4;2,7;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/4004311141618/as/large.jpg;https://bilder.ngdata.no/4004311141618/campaign/large.jpg;;Sukker, HVETEMEL, MANDLER, EGG, veg. fett (palme), veg. olje (raps), vann, modifisert stivelse (E1414), SØT MYSEPULVER, HVETESTIVELSE, bakepulver (E450, E500), emulgator (E471, E475), aroma, gulrotkonsentrat (farge), fuktighetsbevarende middel (E420), salt, dekstrose, salt, glukosesirup, sitronsyre (E330), surhetsregulerende middel (E330), MELKEPROTEINER, geleringsmiddel (natriumalginat), stabilisator (E516), gresskarkonsentrat (farge).;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1446;DONUTS, MUFFINS O.L, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50182000;Kaker, dessertpaier og vannbakkels;50182002;Fryste kaker, paier eller vannbakkels;2;8713189000861;8713189000861;860122;;MINIBAKKELS M/VANILJEKRE;1;krt;2;kg;2;287,42;287,42;143,71;;;J;50;Frysevare;-18;-23;N;MAREXIM AS;15;1326;320;4,5;19;25;12;15;0,3;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8713189000861/as/large.jpg;https://bilder.ngdata.no/8713189000861/campaign/large.jpg;;Kremfyll (fløte (melk), sukker, stivelse (mais), emulgator (E471), stabilisator (E407), egg, hvetemel, vegetabilsk olje (palme), emulgator (E407);
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;7312930000375;7312930000368;935031;;MANDELKAKE DAIM 1KG ALMONDY;6;esk;1;kg;1;222,26;1333,56;222,26;*;1;J;50;Frysevare;-18;-23;N;BAXT AS;15;1893;452;9;39;29;38;11;0;;;;;Ja inneholder;Fri for;Fri for;Ja inneholder;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7312930000368/as/large.jpg;https://bilder.ngdata.no/7312930000368/campaign/large.jpg;;Sukker, eggehvite, fløte, eggeplomme, vegetabilsk fett (palme, shea), mandel (5%), vegetabilsk olje (raps), solsikkekjerner, kjernemelkspulver, kakaosmør, søte aprikoskjerner, mysepulver (melk), kakaomasse, skummetmelkspulver, smørolje, søtet konsentrert skummetmelk, salt, sirup, farinsukker, emulgator (soyalecitin), aroma;Rund mandelkake med mandelbunn, smørkrem, melkesjoklade trekk, toppet med daimbiter. Tines og serveres. Glutenfri
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;4010469193614;4010469093617;925727;;RABARBRAKAKE M/VANILJE;4;stk;1;kg;1;118,11;472,44;118,11;;;N;50;Frysevare;-18;-23;N;MAREXIM AS;15;1181;282;3,7;35,4;13,7;20,4;4,2;1,2;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Kan inneholde spor av;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/4010469093617/as/large.jpg;https://bilder.ngdata.no/4010469093617/campaign/large.jpg;;rabarbra (18%), vann, sukker, hvetemel, egg, rapsolje, palmefett, glukose fruktosesirup, søtet mysepulver (MELK), modifisert stivelse (E1414), Hvetestivelse, potetstivelse, fortykningsmiddel (E401), fuktighetsbevarendemiddel (E420), emulgatorer (E471, E475), hevemidler (E450, E500), geleringsmiddel (E440), glukosesirup, laktose (MELK), melkeprotein, dekstrose, bordsalt, syre (E330), surhetsregulatorer (E332, E331, E300), farge (saflorekstrakt), kakao smør;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1446;DONUTS, MUFFINS O.L, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50182000;Kaker, dessertpaier og vannbakkels;50182002;Fryste kaker, paier eller vannbakkels;1;7090000873967;7090000873417;2307148;;BLUEBERRY MUFFIN 35G;50;pk;0,035;kg;0,035;5,67;283,5;162;;;J;50;Frysevare;-18;-23;N;BAXT AS;15;1461;349;5,1;39,3;19,3;22,1;2,2;3,1;;;;;Ja inneholder;Fri for;Ja inneholder;Kan inneholde spor av;Kan inneholde spor av;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7090000873417/as/large.jpg;https://bilder.ngdata.no/7090000873417/campaign/large.jpg;;HVETEMEL, sukker, vegetabilsk olje (raps), EGG, blåbær 5%, vann, modifisert stivelse (E1422), fuktighetsbevarende middel (E420, E422), salt, hevemiddel (E450, E500), emulgator (E471), EGGEHVITEPULVER, stabilisator (E415), konserveringsmiddel (E202), aroma.;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1446;DONUTS, MUFFINS O.L, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50182000;Kaker, dessertpaier og vannbakkels;50182002;Fryste kaker, paier eller vannbakkels;1;7090000873981;7090000873431;2307163;;CHOCOLATE MUFFINS 35G;50;pk;0,035;kg;0,035;5,94;297;169,71;;;J;50;Frysevare;-18;-23;N;BAXT AS;15;1557;372;5,7;39,6;21;23,9;3,2;1,8;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Ja inneholder;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7090000873431/as/large.jpg;https://bilder.ngdata.no/7090000873431/campaign/large.jpg;;Sukker, HVETEMEL, vegetabilsk olje (raps), EGG, mørk sjokolade 2,5 % (kakaomasse, sukker, emulgator (SOYA LECITIN), naturlig vanilje), melkesjokolade 2,5 % (sukker, HELMELK PULVER, kakaomasse, kakaosmør, emulgator (SOYA LECITIN), naturlig vanilje), vann, fettredusert kakaopulver, modifisert stivelse, fuktighetsbevarende middel (E420, E422), salt, emulgator (E471), hevemiddel (E450, E500), EGGEHVITEPULVER, konserveringsmiddel (E202), aroma.;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1447;ÉNPORSJONSKAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;2;7051450058083;7051450058083;2583003;;MARVPOSTEIER 65G NÆRBAKST;1;krt;0,065;kg;3,25;569,91;569,91;175,36;;;N;50;Frysevare;-18;-23;N;NÆRBAKST HANDEL AS;15;1576;377;6,8;62;11,3;49,5;1,1;3;;;;;Ja inneholder;Kan inneholde spor av;Ja inneholder;Kan inneholde spor av;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Kan inneholde spor av;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7051450058083/as/large.jpg;https://bilder.ngdata.no/7051450058083/campaign/large.jpg;;Fyll: Sukker, MANDLER (16%), vann, semule ( HVETE ), mel av HVETE og mais, tørket EGGEHVITE, rismel, hevemiddel (E450, E500, E575).  Mørdeigsbunn: Margarin (vegetabilsk fett og -olje (palme, raps), vann, salt, emulgator (E471), surhetsregulerende middel E330, aroma), HVETEMEL, vann, salt.;
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1446;DONUTS, MUFFINS O.L, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50182000;Kaker, dessertpaier og vannbakkels;50182002;Fryste kaker, paier eller vannbakkels;1;7393697024118;7393697024118;4169025;;MUFFINS SJOKOLADE GLUTENFRI/LAKTOSEFRI;1;krt;0,08;kg;1,92;367,73;367,73;191,53;;;J;50;Frysevare;-18;-23;N;KRISTIANIA GOURMET AS;15;1368;327;4,1;35;18;21;3,6;;;;;;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7393697024118/as/large.jpg;https://bilder.ngdata.no/7393697024118/campaign/large.jpg;;Vann, sukker, rismel, rapsolje, Hel eggspulver, kakaopulver, vegetabilsk fett (kokos), kakao, fortykningsmiddel ( modifisert potetstivelse), modifisert stivelse, bakepulver (E450i, E500ii), stabiliseringsmiddel (E464, E466, E412, E415), salt, emulgeringsmiddel E475 (vegetabilsk fett), E481 ( vegetabilsk fett)), modifisert maisstivelse, bakeoulver ( E450, E500, maisstivelse), konserveringsmiddel ( E202), aroma, surhetsregulerendemiddel ( E501);Gluten- og laktosefri sjokolademuffin med hjemmelaget preg. Tin og servér. Tips: Gjør det lille ekstra og pynt etter anledning.
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1446;DONUTS, MUFFINS O.L, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50182000;Kaker, dessertpaier og vannbakkels;50182002;Fryste kaker, paier eller vannbakkels;1;7393697024101;7393697024101;4169017;;MUFFINS BLÅBÆR GLUTENFRI/LAKTOSEFRI 80G ;1;krt;0,08;kg;1,92;306,54;306,54;159,66;;;J;50;Frysevare;-18;-23;N;KRISTIANIA GOURMET AS;15;1450;350;2,7;45;18;27;2,6;0;;;;;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7393697024101/as/large.jpg;https://bilder.ngdata.no/7393697024101/campaign/large.jpg;;Vann, sukker, rismel, rapsolje, blåbær, hel eggspulver, glukosesirup, fortykningsmiddel ( moifisert potetstivelse), bakepulver ( E450i, E500ii), stabiliseringsmiddel (E464, E466, E412, E415), emulgeringsmiddel (E475 (vegetabilsk fett), E481 (vegetabilsk fett)), modifisert maisstivelse, salt, fortykningsmiddel ( E440), fruktsukker, bakepulver ( E450, E500, maisstivelse), surhetsregulerende middel (E330), konserveringsmiddel (E202), aroma 9,5 % blåbær fra EU;"Gluten- og Laktosefri blåbærmuffins. Tin &amp; servér."
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;27035620034521;27035620034521;3107794;;MARSIPANKAKE HEL 4STK PREMIUM RUND;1;esk;2,4;kg;9,6;1468,49;1468,49;611,87;;;J;50;Frysevare;-18;-23;N;UNIL AS;15;1387;332;7,4;35;18;28;4,6;0;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Ja inneholder;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Ja inneholder;Fri for;Fri for;Kan inneholde spor av;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/27035620034521/as/large.jpg;https://bilder.ngdata.no/27035620034521/campaign/large.jpg;;Marsipan 28 % (sukker, mandler 18 %, glykose, vann, soyamel, stabilisator (E 420), fortykningsmiddel (E 412, E 414, E 416), konserveringsmiddel (E 202)), krem 22 % (kremfløte (melk) 71 %, sukker, glukosesirup (mais, hvete), invertsukkersirup, vann, stabilisator (E 450, E 339), kakebunn (sukker, egg, hvetemel, vann, hvetestivelse, skummetmelkpulver, hevemiddel (E 341, E 500, E 450), maisstivelse, fargestoff (E 160a), vegetabilsk emulgator (E 471, E 475), naturlig aroma (appelsin)), bringebærfyll 11 % (sukker, vann, bringebær 15 %, fortykningsmiddel (E 440),  antioksidant (E 330), konserveringsmiddel (E 211 , E 202), valnøtter 4%, dekormarsipan 1,7 % (sukker, mandler 24 %, vann, glykose (hvete), invertsukker, stabilisator (E 420), konserveringsmiddel (E 202), fargestoff (E 141, E 160a, E 120,  E 131)), geledekor (sukker, vann, glykose, fortykningsmiddel (E 406, E 440), surhetsregulerende middel (E 330, E 524, E 331), fargestoff (E 100, E 120), konserveringsmiddel (E 200), aroma), sjokodekor (kakaomasse, sukker, kakaosmør, vegetabilsk emulgator (E 322 (soyalecitin)), naturlig aroma (vanilje).;4 stykk runde, konditordekorerte marsipankaker. Laget med ekte kremfløte, vanilje, aprikos, krokan og sukkerbrød. Gir 16-24 kakestykker.
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;27035620048924;27035620048924;3199510;;MARSIPANKAKE BRINGEBÆR RUND HEL;1;esk;2,4;kg;2,4;370,35;370,35;154,31;;;J;50;Frysevare;-18;-23;N;UNIL AS;15;1384;330;4,6;42;16;33;6,5;0;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Ja inneholder;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Ja inneholder;Fri for;Fri for;Kan inneholde spor av;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/27035620048924/as/large.jpg;https://bilder.ngdata.no/27035620048924/campaign/large.jpg;;Marsipan 28 % (sukker, mandler 18 %, glykose, vann, soyamel, stabilisator (E 420), fortykningsmiddel (E 412, E 414, E 416), konserveringsmiddel (E 202)), krem 22 % (kremfløte (melk) 71 %, sukker, glukosesirup (mais, hvete), invertsukkersirup, vann, stabilisator (E 450, E 339), kakebunn (sukker, egg, hvetemel, vann, hvetestivelse, skummetmelkpulver, hevemiddel (E 341, E 500, E 450), maisstivelse, fargestoff (E 160a), vegetabilsk emulgator (E 471, E 475), naturlig aroma (appelsin)), bringebærfyll 11 % (sukker, vann, bringebær 15 %, fortykningsmiddel (E 440),  antioksidant (E 330), konserveringsmiddel (E 211 , E 202), valnøtter 4%, dekormarsipan 1,7 % (sukker, mandler 24 %, vann, glykose (hvete), invertsukker, stabilisator (E 420), konserveringsmiddel (E 202), fargestoff (E 141, E 160a, E 120,  E 131)), geledekor (sukker, vann, glykose, fortykningsmiddel (E 406, E 440), surhetsregulerende middel (E 330, E 524, E 331), fargestoff (E 100, E 120), konserveringsmiddel (E 200), aroma), sjokodekor (kakaomasse, sukker, kakaosmør, vegetabilsk emulgator (E 322 (soyalecitin)), naturlig aroma;Rund, konditordekorert marsipankake. Laget med ekte kremfløte, vanilje, valnøtter, bringebær og sukkerbrød. Gir 16-24 kakestykker.
VOIS;20;DYPFRYST MAT;50;BAKERIVARER, DYPFRYST;5013;KAKER, DYPFRYST;1448;HELE KAKER, DYPFRYST;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181902;Fryste brød;1;27035620049037;27035620049037;3199791;;MARSIPANKAKE BRINGEBÆR FIRKANTET HEL;1;esk;4,2;kg;4,2;656,06;656,06;156,2;;;J;50;Frysevare;-18;-23;N;UNIL AS;15;1384;330;4,6;42;16;33;6,5;0;;;;;Ja inneholder;Fri for;Ja inneholder;Ja inneholder;Ja inneholder;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Ja inneholder;Fri for;Fri for;Kan inneholde spor av;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/27035620049037/as/large.jpg;https://bilder.ngdata.no/27035620049037/campaign/large.jpg;;Marsipan 28 % (sukker, mandler 18 %, glykose, vann, soyamel, stabilisator (E 420), fortykningsmiddel (E 412, E 414, E 416), konserveringsmiddel (E 202)), krem 22 % (kremfløte (melk) 71 %, sukker, glukosesirup (mais, hvete), invertsukkersirup, vann, stabilisator (E 450, E 339), kakebunn (sukker, egg, hvetemel, vann, hvetestivelse, skummetmelkpulver, hevemiddel (E 341, E 500, E 450), maisstivelse, fargestoff (E 160a), vegetabilsk emulgator (E 471, E 475), naturlig aroma (appelsin)), bringebærfyll 11 % (sukker, vann, bringebær 15 %, fortykningsmiddel (E 440),  antioksidant (E 330), konserveringsmiddel (E 211 , E 202), valnøtter 4%, dekormarsipan 1,7 % (sukker, mandler 24 %, vann, glykose (hvete), invertsukker, stabilisator (E 420), konserveringsmiddel (E 202), fargestoff (E 141, E 160a, E 120,  E 131)), geledekor (sukker, vann, glykose, fortykningsmiddel (E 406, E 440), surhetsregulerende middel (E 330, E 524, E 331), fargestoff (E 100, E 120), konserveringsmiddel (E 200), aroma), sjokodekor (kakaomasse, sukker, kakaosmør, vegetabilsk emulgator (E 322 (soyalecitin)), naturlig aroma (vanilje).;Firkantet, konditordekorert marsipankake. Laget med ekte kremfløte, vanilje, sjokoladebiter mokka, bringebær og sukkerbrød. Gir 25-40 kakestykker.
